asset,index,x,y,width,height,faceX,faceY,faceSpan,referenceSpan
rain-hot,17,0,992,213,238,116.00669818754926,104.79747832939324,66.07887580361063,27.113951200435526
rain-hot,23,220,1240,210,237,138.95059469350417,133.40576395242442,61.93718227445149,27.113951200435526
rain-hot,21,660,1240,215,236,128.08491803278685,128.27934426229513,64.02159799651098,27.113951200435526
w11-wife-rain-hot-extras,48,0,284,195,236,111.84576948700865,112.81912058627582,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,49,200,284,199,232,108.21903881700555,103.61953173136168,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,50,400,284,192,230,100.29706927175843,118.03241563055062,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,51,600,284,191,234,112.15915178571427,123.24151785714285,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,52,0,568,188,277,108.03303892705267,98.78671900556101,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,53,200,568,186,281,100.93108108108109,100.06385135135135,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,54,400,568,185,270,87.53404815650865,85.53160270880362,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,55,600,568,173,277,82.56569468267583,106.52830188679245,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,56,0,852,184,276,91.31274544805427,99.6087111745805,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,57,200,852,186,276,92.92492603550295,98.43602071005917,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,58,400,852,184,276,88.8708473310937,101.62262038073908,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,59,600,852,184,276,95.86844836533473,108.55163466528282,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,60,0,1136,192,259,124.14097744360902,95.41616541353383,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,61,200,1136,198,263,133.40538302277432,100.11884057971014,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,62,400,1136,197,262,128.73138075313807,99.93682008368201,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,63,600,1136,192,264,131.17857142857142,101.98173701298701,72.47119216948926,27.113951200435526
w11-wife-night-motion,0,0,0,166,288,98.50077041602466,90.99024139702107,84.14124195326511,27.113951200435526
w11-wife-night-motion,1,252,0,166,287,97.86218444100979,90.06182380216384,84.14124195326511,27.113951200435526
w11-wife-night-motion,2,504,0,165,287,96.92278189721299,90.02863717719254,84.14124195326511,27.113951200435526
w11-wife-night-motion,3,756,0,165,287,98.26152643917686,90.16827298775723,84.14124195326511,27.113951200435526
w11-wife-night-motion,4,0,304,175,302,90.2040236168817,95.0890006560245,84.14124195326511,27.113951200435526
w11-wife-night-motion,5,252,304,175,301,90.48362974939369,94.64672594987874,84.14124195326511,27.113951200435526
w11-wife-night-motion,6,504,304,174,302,90.41681125891651,93.25120493541547,84.14124195326511,27.113951200435526
w11-wife-night-motion,7,756,304,175,301,88.9090113735783,95.24431321084865,84.14124195326511,27.113951200435526
w11-wife-night-motion,8,0,608,243,287,113.71634121274408,97.83741007194246,84.14124195326511,27.113951200435526
w11-wife-night-motion,9,252,608,250,282,131.06844670481033,104.15278660733208,84.14124195326511,27.113951200435526
w11-wife-night-motion,10,504,608,212,279,115.74491017964073,115.53892215568862,84.14124195326511,27.113951200435526
w11-wife-night-motion,11,756,608,162,289,80.34466638334041,96.87250318742032,84.14124195326511,27.113951200435526
w11-wife-night-social,12,0,0,171,301,97.35393716850265,100.00367197062423,82.33550988176303,27.113951200435526
w11-wife-night-social,13,232,0,187,299,83.51244362786036,95.34107232336729,82.33550988176303,27.113951200435526
w11-wife-night-social,14,464,0,199,265,100.08977079796264,96.87117996604414,82.33550988176303,27.113951200435526
w11-wife-night-social,15,696,0,177,300,98.28711222152822,97.52946075369562,82.33550988176303,27.113951200435526
w11-wife-night-social,16,0,312,201,295,107.51948658109686,94.37036172695448,82.33550988176303,27.113951200435526
w11-wife-night-social,17,232,312,229,293,122.0587570621469,92.66033898305085,82.33550988176303,27.113951200435526
w11-wife-night-social,18,464,312,218,306,115.61254887358035,92.70229007633588,82.33550988176303,27.113951200435526
w11-wife-night-social,19,696,312,188,310,109.22376690154258,100.12930870310416,82.33550988176303,27.113951200435526
w11-wife-night-social,20,0,624,213,293,103.89237668161434,101.73787199347737,82.33550988176303,27.113951200435526
w11-wife-night-social,21,232,624,202,291,106.95274356103025,96.11131019036954,82.33550988176303,27.113951200435526
w11-wife-night-social,22,464,624,174,300,103.31948946515396,98.2998379254457,82.33550988176303,27.113951200435526
w11-wife-night-social,23,696,624,195,291,87.7893014886308,102.24946834614755,82.33550988176303,27.113951200435526
w11-wife-night-personal,24,0,0,182,330,117.30022851116189,101.59289857619967,94.63305740277347,27.113951200435526
w11-wife-night-personal,25,216,0,178,335,117.15026746636408,102.03825579510456,94.63305740277347,27.113951200435526
w11-wife-night-personal,26,432,0,173,331,111.50760186499087,98.28866815325361,94.63305740277347,27.113951200435526
w11-wife-night-personal,27,648,0,180,335,116.37445319335083,98.91793525809274,94.63305740277347,27.113951200435526
w11-wife-night-personal,28,0,340,209,280,114.7979414951246,102.47110870350306,94.63305740277347,27.113951200435526
w11-wife-night-personal,29,216,340,208,282,115.54299096687856,103.81080628972902,94.63305740277347,27.113951200435526
w11-wife-night-personal,30,432,340,206,281,117.51142005958292,103.638695796094,94.63305740277347,27.113951200435526
w11-wife-night-personal,31,648,340,213,287,121.12607296137338,100.23247496423463,94.63305740277347,27.113951200435526
w11-wife-night-personal,32,0,680,190,307,124.53041767554478,113.16101694915255,94.63305740277347,27.113951200435526
w11-wife-night-personal,33,216,680,181,305,120.4819431128156,103.95685522531161,94.63305740277347,27.113951200435526
w11-wife-night-personal,34,432,680,212,332,114.04455147501506,96.12040939193257,94.63305740277347,27.113951200435526
w11-wife-night-personal,35,648,680,184,338,118.91988078541374,99.24333800841515,94.63305740277347,27.113951200435526
w11-wife-night-extras,36,0,0,157,240,104.37359039650781,74.10440160058204,76.33794899534303,27.113951200435526
w11-wife-night-extras,37,172,0,153,237,103.46143344709898,69.88361774744027,76.33794899534303,27.113951200435526
w11-wife-night-extras,38,344,0,151,237,103.180345191969,68.72701655512505,76.33794899534303,27.113951200435526
w11-wife-night-extras,39,516,0,144,252,91.64529220779221,80.0836038961039,76.33794899534303,27.113951200435526
weather-night,21,744,1380,166,232,89.72994652406419,79.08229352347007,88.32938330980245,27.113951200435526
w11-wife-night-extras,48,0,280,161,215,77.11079464540018,81.78695528339505,76.33794899534303,27.113951200435526
w11-wife-night-extras,49,172,280,147,219,69.37127371273712,80.4509485094851,76.33794899534303,27.113951200435526
w11-wife-night-extras,50,344,280,155,215,68.10794297352342,82.71664969450102,76.33794899534303,27.113951200435526
w11-wife-night-extras,51,516,280,155,219,75.61971244009169,88.540946030423,76.33794899534303,27.113951200435526
w11-wife-night-extras,52,0,560,147,266,79.03325344517674,78.27801078490114,76.33794899534303,27.113951200435526
w11-wife-night-extras,53,172,560,171,269,84.88783207609052,72.22269596589045,76.33794899534303,27.113951200435526
w11-wife-night-extras,54,344,560,163,266,82.51747394236665,80.56958920907418,76.33794899534303,27.113951200435526
w11-wife-night-extras,55,516,560,154,262,77.89288090485695,78.76380572188955,76.33794899534303,27.113951200435526
w11-wife-night-extras,56,0,840,153,274,72.92908412288259,82.4944013781223,76.33794899534303,27.113951200435526
w11-wife-night-extras,57,172,840,150,274,66.95318755774562,80.46596858638743,76.33794899534303,27.113951200435526
w11-wife-night-extras,58,344,840,164,272,83.20115440115441,83.93391053391053,76.33794899534303,27.113951200435526
w11-wife-night-extras,59,516,840,154,278,73.28926417370326,87.13606755126659,76.33794899534303,27.113951200435526
w11-wife-night-extras,60,0,1120,167,246,105.80287675711017,77.80124223602485,76.33794899534303,27.113951200435526
w11-wife-night-extras,61,172,1120,165,248,108.5513049696103,78.98891669646049,76.33794899534303,27.113951200435526
w11-wife-night-extras,62,344,1120,156,248,95.46943919344676,74.3720856962823,76.33794899534303,27.113951200435526
w11-wife-night-extras,63,516,1120,165,253,108.95320197044336,79.61998592540465,76.33794899534303,27.113951200435526
w11-wife-rain-night-motion,0,0,0,253,317,149.50134916351863,133.85159201295198,77.56827985203178,27.113951200435526
w11-wife-rain-night-motion,1,264,0,254,316,156.946539110861,133.35818795723128,77.56827985203178,27.113951200435526
w11-wife-rain-night-motion,2,528,0,256,317,160.36225779275483,135.0721707385566,77.56827985203178,27.113951200435526
w11-wife-rain-night-motion,3,792,0,255,317,161.94507628294036,134.77226074895978,77.56827985203178,27.113951200435526
w11-wife-rain-night-motion,4,0,336,254,335,136.82125354655662,144.25251483105495,77.56827985203178,27.113951200435526
w11-wife-rain-night-motion,5,264,336,260,333,144.44561003420753,140.00843785632838,77.56827985203178,27.113951200435526
w11-wife-rain-night-motion,6,528,336,260,334,146.42349846558528,139.26918018412977,77.56827985203178,27.113951200435526
w11-wife-rain-night-motion,7,792,336,261,334,146.78937823834198,142.47279792746113,77.56827985203178,27.113951200435526
w11-wife-rain-night-social,12,0,0,217,330,137.23975361288794,136.70836294716892,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,13,256,0,230,329,132.65249798549556,130.66116035455278,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,14,512,0,230,305,135.65161138555635,140.671606680781,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,15,768,0,226,328,149.07790515893694,131.75664408546118,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,16,0,332,231,316,147.31355689309257,127.93121238177127,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,17,256,332,255,317,151.1919795221843,127.41524459613197,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,18,512,332,247,326,150.26854219948848,123.91676354336201,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,19,768,332,231,329,155.83281086729363,136.273249738767,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,20,0,664,241,313,138.42821031344792,133.41734074823054,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,21,256,664,234,311,144.3791788856305,125.81876832844574,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,22,512,664,225,316,145.75641025641025,127.6139053254438,79.80319917297189,27.113951200435526
w11-wife-rain-night-social,23,768,664,229,318,130.409239574816,138.58115290269828,79.80319917297189,27.113951200435526
w11-wife-rain-night-personal,24,0,0,245,328,157.9271161520689,123.91451375761395,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,25,260,0,257,333,168.2111295988168,122.38084673691995,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,26,520,0,246,330,156.29660807130477,118.34488734835355,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,27,780,0,244,329,159.56154721274174,114.51012514220704,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,28,0,340,260,296,158.28589032655577,136.30601766276442,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,29,260,340,253,291,156.94713050314465,129.79048742138366,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,30,520,340,259,296,158.79957190114808,134.9330609067912,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,31,780,340,251,299,168.170613236187,128.42683667273832,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,32,0,680,249,315,161.04558663276427,136.37722484562295,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,33,260,680,244,314,163.75179289837328,133.45775756515656,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,34,520,680,259,340,164.78796426892336,119.12458862247297,86.07045590003479,27.113951200435526
w11-wife-rain-night-personal,35,780,680,255,339,163.37404911975656,117.201695283634,86.07045590003479,27.113951200435526
w11-wife-rain-night-extras,36,0,0,196,247,133.21627598407784,91.36444051304733,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,37,208,0,197,247,140.37323089365142,89.86494136676102,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,38,416,0,195,246,137.57584621813623,88.02590890096114,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,39,624,0,194,247,133.47235333782874,94.51517194875252,72.37873503287005,27.113951200435526
rain-night,17,0,1008,213,238,116.14334862385317,104.36276758409781,69.94854248014848,27.113951200435526
rain-night,23,220,1260,211,237,138.30432881504157,134.72059466550058,65.53702263642722,27.113951200435526
rain-night,21,660,1260,215,238,127.82548213721151,127.28327537148289,67.07988987443977,27.113951200435526
w11-wife-rain-night-extras,48,0,284,199,224,100.71361332367849,104.65966690803765,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,49,208,284,205,225,104.38095238095238,101.458081824279,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,50,416,284,203,225,100.80185471406492,106.31221020092735,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,51,624,284,203,229,113.27057182705718,113.65718270571827,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,52,0,568,198,281,111.96409714889123,103.01407954945442,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,53,208,568,198,281,105.99570508231926,100.02433786685755,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,54,416,568,191,275,101.1844319775596,108.78892005610098,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,55,624,568,202,280,113.55986818015379,112.18747711461003,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,56,0,852,196,279,95.84609465178914,102.37976144671028,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,57,208,852,196,279,98.55690902169775,101.65473924628854,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,58,416,852,201,281,111.3434650455927,106.06193009118542,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,59,624,852,192,279,103.7985189756248,106.7704412218451,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,60,0,1136,197,250,120.77981277981277,94.40577940577941,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,61,208,1136,195,252,128.74470959027465,100.52633948671769,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,62,416,1136,197,252,126.25809128630706,95.24979253112033,72.37873503287005,27.113951200435526
w11-wife-rain-night-extras,63,624,1136,197,259,134.52156150703587,105.46164321379936,72.37873503287005,27.113951200435526
